id,station_name,street_address,city,province,latitude,longitude,ev_network,ev_dc_fast_count,ev_level2_evse_num,ev_connector_types,groups_with_access_code,access_days_time,open_date
131204,BRCC - Carrefour La Pocatière,625 1ère rue,La Pocatière,Quebec,47.364068,-70.03577,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
145721,NBP - Grey Rock,100 Grey Rock Road,Edmunston,New Brunswick,47.3731546,-68.3029808,eCharge Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-09-01
131206,460 Chemin Principal,460 Chemin Principal,Cap-aux-Meules,Quebec,47.375795,-61.869733,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
158029,IGA,580 rue Victoria,Edmundston,New Brunswick,47.382021,-68.337427,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210387,Tous les jours,"580, Victoria",Edmundston,New Brunswick,47.382339,-68.337965,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
201290,Newfoundland Hydro - Tim Hortons,3 Holyrood Access,Holyrood,Newfoundland,47.38424205,-53.12391006,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-07-28
156761,Newfoundland Hydro,679 Whitbourne Rd,Whitbourne,Newfoundland,47.41761929,-53.53144127,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-10
122284,La Ferme - Tesla Supercharger,50 Rue de la Ferme,Baie-Saint-Paul,Quebec,47.435862,-70.506317,Tesla,12,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
131210,BRCC - La Tuque - Bibliothèque Annie-St-Arneault,575 rue Saint-Eugène,La Tuque,Quebec,47.438477,-72.781229,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
210404,Tous les jours,"547, rue Saint-Louis",La Tuque,Quebec,47.43998541,-72.78330079,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
210187,RL Énergies,"393, rue Bostonais",La Tuque,Quebec,47.442414,-72.7779465,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
210392,Tous les jours,"1020, Boul. Mgr Laval",Baie St-Paul,Quebec,47.44566827,-70.51438636,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
131213,BRCC - MRC Charlevoix - Baie St-Paul,2 Chemin de l'Équerre,Baie St-Paul,Quebec,47.449028,-70.52147,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
201255,Circle K,679 Trans-Canada Hwy,Whitbourne,Newfoundland,47.44959981,-53.56044137,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
201638,BRCC - Baie-St-Paul-Couche-Tard,1066 Boulevard Mgr de Laval,Baie-Saint-Paul,Quebec,47.449772,-70.521015,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-25
167868,BRCC - Pohénégamook - Hôtel de Ville,"1309, rue Principale",Pohénégamook,Quebec,47.457111,-69.240607,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-10-27
188979,BRCC - Les Éboulements - Pharmacie David Villeneuve,2190 Route du Fleuve,Les Éboulements,Quebec,47.478256,-70.324996,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-04-30
84231,Pharmacie des Eboulements,2190 Rte du Fleuve,Les Eboulements,Quebec,47.480625,-70.314991,AddÉnergie Technologies,1,0.0,CHADEMO,Public,24 hours daily,2015-03-15
157705,2587265 Ontario Inc,221 Shepherdson Rd,New Liskeard,Ontario,47.4975,-79.694166,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
201289,The Shoppes at Galway,42 Danny Dr,St. John's,Newfoundland,47.50854379,-52.829675,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
145719,NBP - La Croisée Ultramar,224 rue Canada,Saint-Quentin,New Brunswick,47.512938,-67.391863,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-12-19
145731,NBP - Cinéma Péninsule/Tazza Caffé,3323 rue de la Rive,Tracadie - Sheila,New Brunswick,47.524902,-64.911011,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-09-01
85193,Tim Horton's,883307 Highway 65 E,New Liskeard,Ontario,47.5259297,-79.6736804,Non-Networked,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2017-05-15
167170,BRCC - Saint-Pascal - Super Soir,217 rue Rochette,Saint-Pascal,Quebec,47.5303,-69.8195,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-09-29
169683,Ivy - Temiskaming Shores,998029 Highway 11,Temiskaming Shores,Ontario,47.54006938,-79.6737463,IVY,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,2020-09-29
131217,"1171, av. de l'Accueil","1171, av. de l'Accueil",Dégelis,Quebec,47.544356,-68.633811,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
131219,BRCC - Le Coq Rôti – L’Étape,10002 rte 175,Stoneham et Tewkesbury,Quebec,47.560204,-71.23043,Circuit électrique,6,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
223369,Newfoundland Power Inc.,9 Bonaventure Ave,St.Johns,Newfoundland,47.5660652,-52.7141638,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
223368,Newfoundland Power Inc.,Hebron Way,St.Johns,Newfoundland,47.6150231,-52.7317803,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
145708,NBP - Atlantic Host Hotel,1450 boul Vanier,Bathurst,New Brunswick,47.638819,-65.704398,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-12-14
192737,BRCC - La Malbaie - Rue John Nairne,280 rue John Nairne,La Malbaie,Quebec,47.652682,-70.150426,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-10
191005,La Malbaie,280 rue John-Nairne,La Malbaie,Quebec,47.652881,-70.150414,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
131225,BRCC - La Malbaie,665 boulevard de Comporté,La Malbaie,Quebec,47.657196,-70.153419,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
192921,BRCC - Ville de Témiscouata-sur-le-Lac,"759, Rue Commerciale Nord",Témiscouata-sur-le-Lac,Quebec,47.6806026,-68.8763616,Circuit électrique,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-07-16
223366,Newfoundland Power Inc.,74 Powell Drive,Carbonear,Newfoundland,47.7264668,-53.2396311,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
145726,NBP - Caraquet,39 W St Peter Boulevard,Caraquet,New Brunswick,47.793492,-64.943954,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2018-12-11
158028,IGA,10 Bd St Pierre E,Caraquet,New Brunswick,47.794187,-64.936348,ChargePoint Network,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-01-01
150763,Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,191 rue Fraserville,Rivière-du-Loup,Quebec,47.8168658,-69.5344338,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
122268,Hôtel Universel - Tesla Supercharger,311 Boulevard de l'Hôtel de Ville,Rivière-du-Loup,Quebec,47.82017,-69.558776,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
131230,BRCC - Centre commercial Rivière-du-Loup,298 Boul. Armand-Thériault,Rivière-du-Loup,Quebec,47.825886,-69.5494,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
131233,498 rue Saint-Laurent,498 rue Saint-Laurent,Saint-Siméon,Quebec,47.837402,-69.881801,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
157708,2587265 Ontario Inc,King St,Chapleau,Ontario,47.843416,-83.412412,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158173,St. Hubert,83 boul. Cartier,Rivière du Loup,Quebec,47.8509807,-69.5425604,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
167169,BRCC - Rivière-du-Loup - Normandin,83 boul Cartier,Rivière-du-Loup,Quebec,47.8515,-69.5398,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-09-29
157717,2587265 Ontario Inc,Anjigami Rd,Algoma,Ontario,47.885195,-84.544768,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
201261,Newfoundland Hydro - Goobies Big Stop,162 Trans-Canada Hwy,Goobies,Newfoundland,47.94606744,-53.95091451,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
153459,Swipe Pump & Go - Tesla Supercharger,95 Mission Road,Wawa,Ontario,47.983312,-84.779863,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
155367,Petro-Canada EV Fast Charger,137 Mission Rd,Wawa,Ontario,47.98756247,-84.77794742,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2020-03-01
155472,NBP - Campbellton,157 Water Street,Campbellton,New Brunswick,48.007286,-66.676539,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-04-21
210406,Tous les jours,"111, Gerard D Levesque",Paspebiac,Quebec,48.02802576,-65.2604452,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
131239,BRCC - Paspébiac - Centre culturel,5 Boul. Gérard-D-Lévesque Est,Pasbébiac,Quebec,48.029571,-65.24814,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
131240,BRCC - Pointe-à-la-Croix - Restaurant Pastali,4 boul. Perron Ouest,Pointe-à-la-Croix,Quebec,48.032752,-66.704046,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
155479,NBP - Osprey Truck Stop,2 Martin Dr.,Eel River Bar,New Brunswick,48.035354,-66.4010654,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-04-21
196469,BRCC - Esprit-Saint-Centre Communautaire,7 Rue Des Érables,Esprit-Saint,Quebec,48.067186,-68.56295,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-29
131242,BRCC - Val-d'Or - Dépanneur Voisin Beauséjour,315 Route 117,Val-d'Or,Quebec,48.07221,-77.382662,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
209354,Tous les jours,"1801, 3e Avenue",Val-d'Or,Quebec,48.09611419,-77.82674749,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
131244,1785 3e Avenue,1785 3e Avenue,Val D'Or,Quebec,48.097128,-77.823518,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
227552,Gareau Auto Chevrolet Cadillac - Chargeur rapide,1100 3E ave. Est,Val-d'Or,Quebec,48.09993072,-77.74570896,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-09-14
166992,BRCC - Carleton-sur-Mer - Hôtel de Ville,629 boulevard Perron,Carleton-sur-Mer,Quebec,48.10151,-66.121564,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-09-22
131246,BRCC - Ville de Val-d'Or,"855, 2e Ave",Val d'Or,Quebec,48.10188,-77.789386,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
225453,BRCC - Baie Ste-Catherine - La Coop,338A Route de la Grande Alliance,Baie Ste-Catherine,Quebec,48.102633,-69.723338,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-08-12
223444,BRCC - Trois-Pistoles - Fromagerie des Basques,"68, Québec 132",Trois-Pistoles,Quebec,48.10602269,-69.20812501,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-07-13
131248,BRCC - Agriscar - Trois-Pistoles,674 Rue Jean-Rioux,Trois-Pistoles,Quebec,48.119306,-69.165778,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
165703,BRCC - Tadoussac-Des Jésuites,"162, Rue des Jésuites",Tadoussac,Quebec,48.1434818,-69.718992,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-08-28
131251,116 boul. Perron Ouest,116 boul. Perron Ouest,New Richmond,Quebec,48.161102,-65.856848,Circuit électrique,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
208804,Tous les jours,120 boul. Perron,New Richmond,Quebec,48.162627,-65.858121,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
192653,BRCC - New Richmond - Fin Gourmet,129 Route 132,New Richmond,Quebec,48.175485,-65.849394,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-08
168156,BRCC - Ferland-et-Boilleau-Hôtel de ville,461 route 381,Ferland-et-Boilleau,Quebec,48.181655,-70.845879,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-11-05
131253,BRCC - L'Anse-Saint-Jean - Bureau touristique,149 Route 170,L'Anse-Saint-Jean,Quebec,48.196946,-70.247798,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
173602,PAQUIN VOLKS DCFAST01,1005 Avenue Larivière,Rouyn-Noranda,Quebec,48.224972,-78.998254,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2021-01-27
185462,88 rue Principale Nord,88 rue Principale Nord,Sacré-Coeur,Quebec,48.233095,-69.80108,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-03-02
210407,Tous les jours,"105, Avenue Senator",Rouyn-Noranda,Quebec,48.24101853,-79.04353193,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
149677,BRCC - Rouyn-Noranda - Desjardins,75 av Québec,Rouyn-Noranda,Quebec,48.241255,-79.027251,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-12-03
156764,Newfoundland Hydro,1 Trans Canada Highway,Robinsons,Newfoundland,48.24301556,-58.71179934,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-10
83759,Thibault Chevrolet,375 boul. Rideau,Rouyn-Noranda,Quebec,48.245541,-79.045223,Non-Networked,1,1.0,J1772 J1772COMBO,Public,24 hours daily,2014-03-15
223841,Thibault Chevrolet Cadillac Buick GMC de Rouyn Noranda,375 Boulevard Rideau,Rouyn-Noranda,Quebec,48.245541,-79.045223,FLO,1,5.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2022-07-21
131260,BRCC - Lac-Bouchette,295 Rue Principale,Lac-Bouchette,Quebec,48.25549,-72.186005,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
210191,RL Énergies,384 rue Principale,St-Félix D’Otis,Quebec,48.2774605,-70.6337774,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
210177,RL Énergies,"5822, Boul. Talbot",Chicoutimi,Quebec,48.3154526,-71.1378425,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
131261,BRCC - Laterrière - Nutrinor Énergies,5850 Boul. Talbot,Laterrière,Quebec,48.316722,-71.134611,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
210186,RL Énergies,"1162, Boul. Grande‐Baie Sud",La Baie,Quebec,48.3262473,-70.8753239,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
167728,BRCC - La Baie - Caisse de La Baie-Bas-Saguenay,1262 6e Avenue,Saguenay,Quebec,48.330668,-70.880991,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-10-23
223848,BRCC - Municipalité Les Escoumins,"152, Rue Saint Marcellin Ouest",Les Escoumins,Quebec,48.34671945,-69.40532652,Circuit électrique,3,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-07-21
131264,BRCC - Chandler - Halte touristique,125 boul. René Lévesque Ouest,Chandler,Quebec,48.349331,-64.683954,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
83775,Economie Quebec,500 Av Daignault,Chandler,Quebec,48.352546,-64.671677,Non-Networked,1,0.0,J1772,Public,24 hours daily,2016-03-15
170215,BRCC - Causapscal - Hôtel de Ville,1 rue Saint-Jacques N,Causapscal,Quebec,48.354639,-67.221793,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-12-16
201285,Newfoundland Hydro - Rudy's Restaurant & Gas Bar,45 Blackmore's Rd,Port Blandford,Newfoundland,48.35958576,-54.17110418,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
196088,BRCC - Saguenay Du Plein Air - Couche Tard,3103 rue du Plein air,Saguenay,Quebec,48.374055,-71.09194,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-18
202057,BRCC - Bic - Shell,2683 route 132 Est,Rimouski,Quebec,48.37734,-68.693487,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-12-04
131266,BRCC - Ville de Saguenay - Office du tourisme Chicoutimi,2555 Boul. Talbot,Saguenay,Quebec,48.380845,-71.083094,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
153414,Canadian Tire - Tesla Supercharger,1221 Arthur Street West,Thunder Bay,Ontario,48.381055,-89.312274,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
210224,Shell Canada Ltd,251 Arthur St W,Thunder Bay,Ontario,48.38115972,-89.28375649,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
157706,2587265 Ontario Inc,Highway 11,Black River-Matheson,Ontario,48.38474,-80.27186,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
200696,BRCC - Hebertville,"150, Route d'Hébertville",Hébertville,Quebec,48.3848262,-71.685715,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-06
131267,BRCC - Senneterre - Ultramar,560 6e rue Ouest,Senneterre,Quebec,48.385858,-77.24993,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
145550,BRCC - 213 Rue du Quai,213 rue du Quai,Sainte-Rose-du-Nord,Quebec,48.388104,-70.587769,Circuit électrique,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-09-26
223361,Newfoundland Power Inc.,230 Newfoundland and Labrador,Port Rexton,Newfoundland,48.3954704,-53.3208381,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
180419,SAGUENAY CPE100 - GAUCHE,1910 Boulevard Saint-Paul,Saguenay,Quebec,48.396393,-71.106626,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2021-01-27
163006,SAGUENAY CPE100 -DROITE,1910 Boulevard Saint-Paul,Saguenay,Quebec,48.396457,-71.106787,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
157893,Metro Chicoutimi - Tesla Supercharger,1550 Boulevard Talbot,Chicoutimi,Quebec,48.401985,-71.062636,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-05-01
201284,RPM Harley-Davidson,3340 rue Panet,Saguenay,Quebec,48.4023838,-71.21591776,ChargePoint Network,1,0.0,J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
88062,Scotiabank,745 Hewiston St,Thunder Bay,Ontario,48.405391,-89.257744,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2018-01-15
169686,Ivy - Thunder Bay,1041 Carrick St,Thunder Bay,Ontario,48.40551886,-89.24937077,IVY,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,2020-11-12
208810,Tous les jours,"1324, Boul. Talbot",Chicoutimi,Quebec,48.40644571,-71.05865304,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
158174,IGA,1324 boul. Talbot,Saguenay,Quebec,48.406885,-71.057178,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
170253,BRCC - Jonquière - St-Hubert,"3657, Boulevard Harvey",Saguenay,Quebec,48.4115215,-71.2369696,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-12-17
158175,Rotisserie St-Hubert,3657 boul. Harvey,Jonquière,Quebec,48.411525,-71.2391583,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-28
210185,RL Énergies,"3600, Boul. Harvey",Jonquière,Quebec,48.4122932,-71.2355171,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
157704,2587265 Ontario Inc,205 Burwood Rd,Thunder Bay,Ontario,48.42,-89.28,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
192950,BRCC - Ville de Saguenay - Promotion Saguenay,295 rue Racine E,Saguenay,Quebec,48.428058,-71.05911,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-17
157844,BC Hydro,1420 Store St,Victoria,British Columbia,48.42806912,-123.3695913,BCHYDRO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-03-23
210178,RL Énergies,"68, Boul. Saguenay Est",Chicoutimi,Quebec,48.4292528,-71.068074,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
153906,BRCC - Chambord,1517 rue Principale,Chambord,Quebec,48.43045,-72.06168,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-02-22
229220,Vic West DCFC,95 Bay St,Victoria,British Columbia,48.431767,-123.383453,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-09-24
210390,Tous les jours,"395, avenue Sirois",Rimouski,Quebec,48.43573,-68.523625,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
170161,BRCC - Rimouski - Boul de la Rivière - Shell,"373, boul. de la Rivière",Rimouski,Quebec,48.4376059,-68.5358242,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-12-15
157693,Canadian Tire Corp,855 Langford Pkwy,Victoria,British Columbia,48.442075,-123.506011,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
200804,BC Hydro - Colwood Park,1830 Old Island Hwy,Colwood,British Columbia,48.44463532,-123.4666873,BCHYDRO,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-11
209365,7-Eleven,3201 Douglas Avenue,Victoria,British Columbia,48.4481,-123.3721,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
